date,code,market,event_type,official_prev_close,reference_price,cash_dividend_per_share,stock_shares_per_1000,continuity_bridge,source
20230727,1304,TWSE,息,22.9,22.2,0.6999999999999993,0.0,1.0315315315315314,TWSE_TWT49U
20230727,1305,TWSE,息,22.25,21.95,0.3000000000000007,0.0,1.0136674259681093,TWSE_TWT49U
20230727,1308,TWSE,息,26.6,25.4,1.2000000000000028,0.0,1.0472440944881891,TWSE_TWT49U
20230727,1309,TWSE,息,19.75,19.25,0.5,0.0,1.025974025974026,TWSE_TWT49U
20230727,1312,TWSE,息,18.35,17.85,0.5,0.0,1.0280112044817926,TWSE_TWT49U
20230727,1325,TWSE,息,22.7,22.2,0.5,0.0,1.0225225225225225,TWSE_TWT49U
20230727,1417,TWSE,息,13.4,13.03,0.370000000000001,0.0,1.0283960092095166,TWSE_TWT49U
20230727,1470,TWSE,息,20.2,19.75,0.4499999999999993,0.0,1.0227848101265822,TWSE_TWT49U
20230727,1519,TWSE,息,212.0,209.5,2.5,0.0,1.0119331742243436,TWSE_TWT49U
20230727,1521,TWSE,息,36.15,35.45,0.6999999999999957,0.0,1.0197461212976022,TWSE_TWT49U
20230727,1529,TWSE,權息,40.1,38.5,1.6000000000000014,0.0,1.0415584415584416,TWSE_TWT49U
20230727,1530,TWSE,息,32.7,31.1,1.6000000000000014,0.0,1.0514469453376207,TWSE_TWT49U
20230727,1617,TWSE,息,16.35,16.05,0.3000000000000007,0.0,1.0186915887850467,TWSE_TWT49U
20230727,1736,TWSE,息,79.6,79.0,0.5999999999999943,0.0,1.0075949367088606,TWSE_TWT49U
20230727,1810,TWSE,息,21.0,20.8,0.1999999999999993,0.0,1.0096153846153846,TWSE_TWT49U
20230727,2365,TWSE,息,11.8,11.6,0.20000000000000107,0.0,1.017241379310345,TWSE_TWT49U
20230727,2511,TWSE,息,11.95,11.45,0.5,0.0,1.0436681222707425,TWSE_TWT49U
20230727,2520,TWSE,息,29.95,28.19,1.759999999999998,0.0,1.0624334870521461,TWSE_TWT49U
20230727,2546,TWSE,權息,75.4,68.84,6.560000000000002,0.0,1.095293434049971,TWSE_TWT49U
20230727,2884,TWSE,權息,26.95,25.78,1.1699999999999982,0.0,1.0453840186190846,TWSE_TWT49U
20230727,2897,TWSE,息,10.25,9.87,0.3800000000000008,0.0,1.038500506585613,TWSE_TWT49U
20230727,3131,TPEX,除息,649.0,631.0,18.0,0.0,1.0285261489698891,TPEX_exDailyQ
20230727,3376,TWSE,息,90.7,84.7,6.0,0.0,1.0708382526564344,TWSE_TWT49U
20230727,3406,TWSE,息,395.0,383.0,12.0,0.0,1.031331592689295,TWSE_TWT49U
20230727,3426,TPEX,除息,40.4,38.1,2.3,0.0,1.0603674540682413,TPEX_exDailyQ
20230727,3483,TPEX,除息,145.0,141.02,3.98321975,0.0,1.0282229470997022,TPEX_exDailyQ
20230727,3531,TPEX,除息,30.5,28.5,2.0,0.0,1.0701754385964912,TPEX_exDailyQ
20230727,3537,TPEX,除息,39.8,37.3,2.5,0.0,1.0670241286863271,TPEX_exDailyQ
20230727,3546,TPEX,除權息,86.8,77.43,5.5,50.00001245,1.121012527444143,TPEX_exDailyQ
20230727,3548,TPEX,除息,69.6,66.6,2.99992845,0.0,1.045045045045045,TPEX_exDailyQ
20230727,4119,TWSE,權息,115.0,102.0,13.0,0.0,1.1274509803921569,TWSE_TWT49U
20230727,4763,TWSE,權,898.0,878.38,0.0,0.0,1.0223365741478632,TWSE_TWT49U
20230727,4942,TWSE,息,41.0,38.5,2.5,0.0,1.0649350649350648,TWSE_TWT49U
20230727,4971,TPEX,除息,56.8,54.8,1.99768932,0.0,1.0364963503649636,TPEX_exDailyQ
20230727,5299,TPEX,除息,128.5,120.1,8.39679448,0.0,1.0699417152373023,TPEX_exDailyQ
20230727,5425,TPEX,除息,93.6,89.6,4.0,0.0,1.0446428571428572,TPEX_exDailyQ
20230727,6160,TPEX,除息,28.4,27.8,0.6,0.0,1.0215827338129495,TPEX_exDailyQ
20230727,6161,TPEX,除息,45.0,42.5,2.5,0.0,1.0588235294117647,TPEX_exDailyQ
20230727,6257,TWSE,息,57.0,52.8,4.200000000000003,0.0,1.0795454545454546,TWSE_TWT49U
20230727,6263,TPEX,除息,141.5,135.1,6.4,0.0,1.0473723168023688,TPEX_exDailyQ
20230727,6277,TWSE,息,87.9,84.6,3.3000000000000114,0.0,1.0390070921985817,TWSE_TWT49U
20230727,6284,TPEX,除息,51.4,49.7,1.7,0.0,1.0342052313883299,TPEX_exDailyQ
20230727,6451,TWSE,息,108.0,106.83,1.1700000000000017,0.0,1.0109519797809605,TWSE_TWT49U
20230727,6578,TPEX,除息,17.85,17.18,0.66504952,0.0,1.0389988358556461,TPEX_exDailyQ
20230727,6706,TWSE,息,71.0,67.5,3.5,0.0,1.0518518518518518,TWSE_TWT49U
20230727,6863,TWSE,息,156.5,154.52,1.9799999999999898,0.0,1.012813875226508,TWSE_TWT49U
20230727,6869,TWSE,息,90.9,88.9,2.0,0.0,1.0224971878515186,TWSE_TWT49U
20230727,7402,TPEX,除權息,76.8,72.06,1.16033151,49.72848768,1.0657785179017485,TPEX_exDailyQ
20230727,8155,TPEX,除息,171.0,163.7,7.30142519,0.0,1.0445937690897984,TPEX_exDailyQ
20230727,8183,TPEX,除息,52.9,51.0,1.9,0.0,1.0372549019607842,TPEX_exDailyQ
20230727,8390,TPEX,除息,50.8,48.92,1.88,0.0,1.0384300899427636,TPEX_exDailyQ
20230727,8433,TPEX,除息,87.6,82.6,4.99962706,0.0,1.0605326876513317,TPEX_exDailyQ
20230727,8436,TPEX,除息,174.0,168.98,5.02259429,0.0,1.0297076577109718,TPEX_exDailyQ
20230727,9905,TWSE,息,25.75,24.55,1.1999999999999993,0.0,1.0488798370672097,TWSE_TWT49U
20230727,9908,TWSE,息,33.55,32.45,1.0999999999999943,0.0,1.0338983050847457,TWSE_TWT49U
20230728,2027,TWSE,權息,49.9,39.58,10.32,0.0,1.2607377463365337,TWSE_TWT49U
20230728,2481,TWSE,息,77.8,74.8,3.0,0.0,1.0401069518716577,TWSE_TWT49U
20230728,2492,TWSE,息,95.9,93.49,2.410000000000011,0.0,1.0257781580917746,TWSE_TWT49U
20230728,3454,TWSE,息,194.5,189.0,5.5,0.0,1.029100529100529,TWSE_TWT49U
20230728,3520,TPEX,除息,17.75,17.45,0.3,0.0,1.0171919770773639,TPEX_exDailyQ
20230728,4171,TPEX,除權息,52.6,40.88,1.5,250.00000544,1.2866927592954989,TPEX_exDailyQ
20230728,5014,TPEX,除息,15.4,14.6,0.8,0.0,1.0547945205479452,TPEX_exDailyQ
20230728,6114,TPEX,除息,28.9,28.4,0.5,0.0,1.017605633802817,TPEX_exDailyQ
20230728,6138,TPEX,除息,156.5,147.5,9.00012231,0.0,1.0610169491525423,TPEX_exDailyQ
20230728,6671,TWSE,息,42.45,40.45,2.0,0.0,1.049443757725587,TWSE_TWT49U
20230728,6761,TPEX,除權息,98.4,88.86,5.0997858,49.99787323,1.1073598919648886,TPEX_exDailyQ
20230731,1609,TWSE,權息,38.05,37.21,0.8399999999999963,0.0,1.0225745767266863,TWSE_TWT49U
20230731,2369,TWSE,息,20.05,19.75,0.3000000000000007,0.0,1.0151898734177216,TWSE_TWT49U
20230731,2431,TWSE,息,11.65,11.55,0.09999999999999964,0.0,1.0086580086580086,TWSE_TWT49U
20230731,2495,TWSE,息,25.15,24.55,0.5999999999999979,0.0,1.0244399185336048,TWSE_TWT49U
20230731,3447,TWSE,息,50.5,48.2,2.299999999999997,0.0,1.0477178423236513,TWSE_TWT49U
20230731,3645,TWSE,息,49.55,48.95,0.5999999999999943,0.0,1.0122574055158324,TWSE_TWT49U
20230731,4767,TPEX,除息,28.3,27.0,1.3,0.0,1.0481481481481483,TPEX_exDailyQ
20230731,4919,TWSE,息,142.0,135.0,7.0,0.0,1.0518518518518518,TWSE_TWT49U
20230731,6180,TPEX,除息,76.8,71.0,5.8,0.0,1.0816901408450703,TPEX_exDailyQ
20230731,8171,TPEX,除息,43.0,42.35,0.65162203,0.0,1.0153482880755609,TPEX_exDailyQ
20230731,8227,TPEX,除息,180.0,178.5,1.5,0.0,1.0084033613445378,TPEX_exDailyQ
20230801,3114,TPEX,除權息,30.5,28.08,1.3,40.0,1.0861823361823362,TPEX_exDailyQ
20230801,3611,TPEX,除權,285.0,259.14,0.0,99.78879159,1.0997916184301921,TPEX_exDailyQ
20230801,3689,TPEX,除息,65.6,63.33,2.27043539,0.0,1.0358439917890414,TPEX_exDailyQ
20230801,4106,TWSE,息,30.9,30.05,0.8499999999999979,0.0,1.0282861896838602,TWSE_TWT49U
20230801,4401,TPEX,除息,24.5,23.8,0.7,0.0,1.0294117647058822,TPEX_exDailyQ
20230801,4739,TWSE,息,84.2,81.2,3.0,0.0,1.0369458128078817,TWSE_TWT49U
20230801,4933,TPEX,除息,38.2,35.29,2.91129,0.0,1.0824596202890338,TPEX_exDailyQ
20230801,4989,TWSE,息,33.8,33.3,0.5,0.0,1.015015015015015,TWSE_TWT49U
20230801,5211,TPEX,除息,24.4,23.65,0.75,0.0,1.0317124735729386,TPEX_exDailyQ
20230801,5269,TWSE,息,983.0,962.99,20.00999999999999,0.0,1.020779031973333,TWSE_TWT49U
20230801,5312,TPEX,除息,88.7,84.4,4.3,0.0,1.0509478672985781,TPEX_exDailyQ
20230801,5871,TWSE,權息,208.0,197.64,10.360000000000014,0.0,1.0524185387573366,TWSE_TWT49U
20230801,6239,TWSE,息,110.5,103.5,7.0,0.0,1.067632850241546,TWSE_TWT49U
20230801,8437,TPEX,除息,99.4,96.75,2.65,0.0,1.027390180878553,TPEX_exDailyQ
20230801,9942,TWSE,息,148.5,142.9,5.599999999999994,0.0,1.039188243526942,TWSE_TWT49U
20230802,1725,TWSE,息,22.3,21.3,1.0,0.0,1.0469483568075117,TWSE_TWT49U
20230802,2345,TWSE,息,394.5,387.0,7.5,0.0,1.0193798449612403,TWSE_TWT49U
20230802,2393,TWSE,息,51.2,48.7,2.5,0.0,1.051334702258727,TWSE_TWT49U
20230802,2497,TWSE,息,69.7,69.0,0.7000000000000028,0.0,1.010144927536232,TWSE_TWT49U
20230802,2596,TPEX,除息,22.45,21.45,1.0,0.0,1.0466200466200466,TPEX_exDailyQ
20230802,2616,TWSE,息,32.95,31.35,1.6000000000000014,0.0,1.05103668261563,TWSE_TWT49U
20230802,2836,TWSE,權,12.9,12.52,0.3800000000000008,0.0,1.0303514376996805,TWSE_TWT49U
20230802,3033,TWSE,息,33.65,30.58,3.0700000000000003,0.0,1.1003924133420537,TWSE_TWT49U
20230802,3060,TWSE,息,20.15,19.85,0.29999999999999716,0.0,1.0151133501259444,TWSE_TWT49U
20230802,4533,TPEX,除息,30.65,30.33,0.32,0.0,1.0105506099571382,TPEX_exDailyQ
20230802,4927,TWSE,息,61.4,59.4,2.0,0.0,1.0336700336700337,TWSE_TWT49U
20230802,4977,TWSE,息,91.3,88.8,2.5,0.0,1.0281531531531531,TWSE_TWT49U
20230802,5903,TPEX,除息,216.0,209.5,6.5,0.0,1.0310262529832936,TPEX_exDailyQ
20230803,1216,TWSE,息,76.2,73.05,3.1500000000000057,0.0,1.0431211498973307,TWSE_TWT49U
20230803,1720,TWSE,息,63.4,60.9,2.5,0.0,1.0410509031198687,TWSE_TWT49U
20230803,1727,TWSE,息,37.6,36.86,0.740000000000002,0.0,1.0200759631036354,TWSE_TWT49U
20230803,1730,TWSE,息,60.9,57.9,3.0,0.0,1.0518134715025906,TWSE_TWT49U
20230803,1809,TWSE,息,15.55,15.3,0.25,0.0,1.0163398692810457,TWSE_TWT49U
20230803,1813,TPEX,除息,19.6,19.1,0.5,0.0,1.0261780104712042,TPEX_exDailyQ
20230803,2207,TWSE,權息,738.0,721.56,16.440000000000055,0.0,1.0227839680691835,TWSE_TWT49U
20230803,2233,TWSE,息,111.0,105.0,6.0,0.0,1.0571428571428572,TWSE_TWT49U
20230803,2342,TWSE,息,39.8,38.8,1.0,0.0,1.0257731958762886,TWSE_TWT49U
20230803,2351,TWSE,息,103.5,100.3,3.200000000000003,0.0,1.0319042871385842,TWSE_TWT49U
20230803,2376,TWSE,息,297.0,290.8,6.199999999999989,0.0,1.0213204951856947,TWSE_TWT49U
20230803,2912,TWSE,息,280.5,271.5,9.0,0.0,1.0331491712707181,TWSE_TWT49U
20230803,3128,TPEX,除息,38.55,37.35,1.2,0.0,1.0321285140562249,TPEX_exDailyQ
20230803,3209,TWSE,息,39.35,35.77,3.5799999999999983,0.0,1.100083869164104,TWSE_TWT49U
20230803,3306,TPEX,除息,47.55,47.05,0.5,0.0,1.010626992561105,TPEX_exDailyQ
20230803,3533,TWSE,息,736.0,710.81,25.190000000000055,0.0,1.0354384434659052,TWSE_TWT49U
20230803,4432,TPEX,除息,23.85,23.55,0.3,0.0,1.0127388535031847,TPEX_exDailyQ
20230803,4720,TWSE,息,14.7,14.5,0.1999999999999993,0.0,1.013793103448276,TWSE_TWT49U
20230803,6158,TPEX,除息,33.15,32.05,1.10034381,0.0,1.0343213728549143,TPEX_exDailyQ
20230803,6201,TWSE,息,49.05,46.05,3.0,0.0,1.0651465798045603,TWSE_TWT49U
20230803,6414,TWSE,息,294.0,281.25,12.75,0.0,1.0453333333333332,TWSE_TWT49U
20230803,6417,TPEX,除息,123.5,121.3,2.2,0.0,1.0181368507831823,TPEX_exDailyQ
20230803,6743,TWSE,息,55.9,55.4,0.5,0.0,1.0090252707581226,TWSE_TWT49U
20230803,6807,TWSE,息,28.6,26.71,1.8900000000000006,0.0,1.0707600149756646,TWSE_TWT49U
20230803,9910,TWSE,權息,212.0,182.41,29.590000000000003,0.0,1.1622169837179979,TWSE_TWT49U
20230803,9938,TWSE,息,56.3,53.8,2.5,0.0,1.046468401486989,TWSE_TWT49U
20230804,2420,TWSE,息,50.6,47.1,3.5,0.0,1.0743099787685775,TWSE_TWT49U
20230804,2891,TWSE,息,26.15,25.14,1.009999999999998,0.0,1.0401750198886237,TWSE_TWT49U
20230804,8021,TWSE,息,33.85,31.85,2.0,0.0,1.0627943485086342,TWSE_TWT49U
20230807,2028,TWSE,息,25.65,25.2,0.4499999999999993,0.0,1.0178571428571428,TWSE_TWT49U
20230807,2375,TWSE,息,62.8,61.3,1.5,0.0,1.0244698205546492,TWSE_TWT49U
20230807,2458,TWSE,息,122.5,119.43,3.069999999999993,0.0,1.0257054341455245,TWSE_TWT49U
20230807,3332,TPEX,除息,51.2,48.7,2.5,0.0,1.051334702258727,TPEX_exDailyQ
20230807,4556,TPEX,除息,30.05,29.53,0.52,0.0,1.017609210971893,TPEX_exDailyQ
20230807,6703,TPEX,除權息,299.5,255.52,5.52443408,150.48643664,1.172119599248591,TPEX_exDailyQ
20230808,3092,TWSE,權息,43.3,41.55,1.75,0.0,1.0421179302045729,TWSE_TWT49U
20230808,3141,TPEX,除息,99.4,96.73,2.66762779,0.0,1.0276026051897034,TPEX_exDailyQ
20230808,3516,TPEX,除息,17.5,17.3,0.2,0.0,1.0115606936416184,TPEX_exDailyQ
20230808,4114,TPEX,除權息,44.45,40.16,0.5574035,92.90058738,1.1068227091633467,TPEX_exDailyQ
20230808,4560,TWSE,息,38.75,36.55,2.200000000000003,0.0,1.0601915184678523,TWSE_TWT49U
20230808,5223,TPEX,除息,42.0,40.0,2.0,0.0,1.05,TPEX_exDailyQ
20230808,5546,TWSE,息,38.3,36.8,1.5,0.0,1.0407608695652173,TWSE_TWT49U
20230808,8103,TWSE,息,40.25,38.25,2.0,0.0,1.0522875816993464,TWSE_TWT49U
20230808,8104,TWSE,息,39.95,38.45,1.5,0.0,1.0390117035110533,TWSE_TWT49U
20230808,8255,TPEX,除權,174.0,172.13,0.0,0.0,1.0108638819496891,TPEX_exDailyQ
20230809,2890,TWSE,權息,18.7,17.74,0.9600000000000009,0.0,1.0541149943630215,TWSE_TWT49U
20230809,3289,TPEX,除息,114.5,113.51,0.99036064,0.0,1.008721698528764,TPEX_exDailyQ
20230809,5880,TWSE,權息,29.35,27.47,1.8800000000000026,0.0,1.068438296323262,TWSE_TWT49U
20230809,6155,TWSE,息,27.8,26.3,1.5,0.0,1.0570342205323193,TWSE_TWT49U
20230809,6209,TWSE,息,28.7,28.0,0.6999999999999993,0.0,1.025,TWSE_TWT49U
20230809,6271,TWSE,權,164.5,126.53,37.97,0.0,1.3000869359045286,TWSE_TWT49U
20230809,6649,TPEX,除息,34.2,34.0,0.2,0.0,1.0058823529411764,TPEX_exDailyQ
20230809,9960,TPEX,除息,30.4,28.2,2.2,0.0,1.0780141843971631,TPEX_exDailyQ
20230810,1583,TWSE,息,69.7,66.7,3.0,0.0,1.0449775112443778,TWSE_TWT49U
20230810,1593,TPEX,除權息,76.4,69.66,2.58373459,59.62464671,1.0967556703990813,TPEX_exDailyQ
20230810,1713,TWSE,息,33.95,32.95,1.0,0.0,1.0303490136570561,TWSE_TWT49U
20230810,2017,TWSE,權息,17.1,15.37,1.0500000000000007,0.0,1.1125569290826287,TWSE_TWT49U
20230810,2230,TPEX,除權息,96.0,85.02,0.1417115,127.54034792,1.1291460832745237,TPEX_exDailyQ
20230810,2409,TWSE,息,20.4,19.6,0.7999999999999972,0.0,1.040816326530612,TWSE_TWT49U
20230810,2476,TWSE,息,49.95,47.65,2.3000000000000043,0.0,1.0482686253934943,TWSE_TWT49U
20230810,2641,TPEX,除權,16.25,16.11,0.0,0.0,1.0086902545003105,TPEX_exDailyQ
20230810,2801,TWSE,權息,18.75,17.75,1.0,0.0,1.056338028169014,TWSE_TWT49U
20230810,2886,TWSE,權息,39.95,38.4,1.5500000000000043,0.0,1.0403645833333335,TWSE_TWT49U
20230810,2915,TWSE,息,61.8,59.8,2.0,0.0,1.0334448160535117,TWSE_TWT49U
20230810,3552,TPEX,除息,135.0,131.5,3.5,0.0,1.026615969581749,TPEX_exDailyQ
20230810,5450,TPEX,除息,18.8,18.15,0.65,0.0,1.0358126721763086,TPEX_exDailyQ
20230810,6143,TPEX,除息,75.9,72.9,3.0,0.0,1.0411522633744856,TPEX_exDailyQ
20230810,6156,TPEX,除息,22.05,21.25,0.8,0.0,1.0376470588235294,TPEX_exDailyQ
20230810,6179,TPEX,除權息,30.5,30.05,0.44082635,0.0,1.0149750415973378,TPEX_exDailyQ
20230810,6210,TPEX,除息,33.6,31.6,2.0,0.0,1.0632911392405062,TPEX_exDailyQ
20230810,6457,TPEX,除息,48.35,47.35,1.0,0.0,1.021119324181626,TPEX_exDailyQ
20230810,6472,TPEX,除權,939.0,722.92,0.0,298.90350513,1.2988989099762076,TPEX_exDailyQ
20230810,8928,TPEX,除息,36.5,33.9,2.6,0.0,1.0766961651917404,TPEX_exDailyQ
20230810,9914,TWSE,息,213.5,206.5,7.0,0.0,1.0338983050847457,TWSE_TWT49U
20230811,2885,TWSE,權,25.3,24.92,0.379999999999999,0.0,1.0152487961476726,TWSE_TWT49U
20230811,2892,TWSE,權息,29.25,27.62,1.629999999999999,0.0,1.059015206372194,TWSE_TWT49U
20230811,3152,TPEX,除息,192.5,188.91,3.59,0.0,1.0190037584034726,TPEX_exDailyQ
20230811,5203,TWSE,息,104.0,101.7,2.299999999999997,0.0,1.022615535889872,TWSE_TWT49U
20230811,5276,TPEX,除息,16.7,16.1,0.6,0.0,1.0372670807453415,TPEX_exDailyQ
20230811,5288,TWSE,息,181.5,174.44,7.060000000000002,0.0,1.04047236872277,TWSE_TWT49U
20230811,6189,TWSE,息,45.75,42.31,3.4399999999999977,0.0,1.0813046561096666,TWSE_TWT49U
20230811,6469,TPEX,除權,427.0,347.7,0.0,228.08460617,1.2280701754385965,TPEX_exDailyQ
20230814,2729,TPEX,除權息,336.0,289.13,3.5,150.00000647,1.1621070106872342,TPEX_exDailyQ
20230814,6291,TPEX,除息,178.0,176.5,1.5,0.0,1.0084985835694051,TPEX_exDailyQ
20230814,6509,TPEX,除息,38.4,37.02,1.38,0.0,1.0372771474878444,TPEX_exDailyQ
20230815,1714,TWSE,息,8.63,8.53,0.10000000000000142,0.0,1.011723329425557,TWSE_TWT49U
20230815,1726,TWSE,息,76.0,72.5,3.5,0.0,1.0482758620689656,TWSE_TWT49U
20230815,3188,TPEX,除息,14.4,14.1,0.3,0.0,1.021276595744681,TPEX_exDailyQ
20230815,4162,TPEX,除息,81.3,79.3,2.0,0.0,1.025220680958386,TPEX_exDailyQ
20230815,4538,TPEX,除權息,22.4,21.09,0.54529184,36.35278914,1.0621147463252725,TPEX_exDailyQ
20230815,4580,TPEX,除息,95.3,90.05,5.24986526,0.0,1.0583009439200444,TPEX_exDailyQ
20230815,5489,TPEX,除息,37.8,36.28,1.5248661,0.0,1.041896361631753,TPEX_exDailyQ
20230815,8112,TWSE,權,49.95,48.35,0.0,0.0,1.033092037228542,TWSE_TWT49U
20230815,8442,TWSE,息,82.9,77.95,4.950000000000003,0.0,1.0635022450288647,TWSE_TWT49U
20230815,8454,TWSE,權,596.0,541.81,54.190000000000055,0.0,1.1000166109890923,TWSE_TWT49U
20230815,8916,TPEX,除息,55.1,51.31,3.78609641,0.0,1.0738647437146756,TPEX_exDailyQ
20230816,2301,TWSE,息,143.5,141.5,2.0,0.0,1.0141342756183747,TWSE_TWT49U
20230816,3323,TPEX,除權,31.75,31.27,0.0,0.0,1.0153501758874321,TPEX_exDailyQ
20230816,3617,TWSE,權息,252.0,235.23,16.77000000000001,0.0,1.071291927050121,TWSE_TWT49U
20230816,5227,TPEX,除權,58.0,55.65,0.0,0.0,1.0422282120395328,TPEX_exDailyQ
20230816,6202,TWSE,息,66.2,62.2,4.0,0.0,1.0643086816720257,TWSE_TWT49U
20230816,6662,TPEX,除息,32.6,31.1,1.5,0.0,1.0482315112540193,TPEX_exDailyQ
20230816,8043,TPEX,除息,26.8,25.72,1.08,0.0,1.04199066874028,TPEX_exDailyQ
20230816,8049,TPEX,除息,40.55,37.55,3.0,0.0,1.0798934753661784,TPEX_exDailyQ
20230817,2472,TWSE,息,58.3,54.81,3.489999999999995,0.0,1.0636745119503739,TWSE_TWT49U
20230817,2754,TPEX,除息,154.0,152.5,1.49993578,0.0,1.0098360655737706,TPEX_exDailyQ
20230817,2880,TWSE,息,21.6,21.01,0.5899999999999999,0.0,1.028081865778201,TWSE_TWT49U
20230817,3008,TWSE,息,2040.0,2013.5,26.5,0.0,1.0131611621554506,TWSE_TWT49U
20230817,3228,TPEX,除權息,110.0,106.7,0.10000044,30.00013055,1.0309278350515463,TPEX_exDailyQ
20230817,3232,TPEX,除息,23.85,23.35,0.5,0.0,1.0214132762312633,TPEX_exDailyQ
20230817,3605,TWSE,息,27.5,26.95,0.5500000000000007,0.0,1.0204081632653061,TWSE_TWT49U
20230817,6561,TPEX,除權息,412.5,366.82,9.0,100.00001272,1.1245297421078457,TPEX_exDailyQ
20230817,6728,TPEX,除息,142.5,132.5,10.0,0.0,1.0754716981132075,TPEX_exDailyQ
20230818,1565,TPEX,除息,208.5,195.0,13.5,0.0,1.0692307692307692,TPEX_exDailyQ
20230818,3036,TWSE,息,71.4,67.1,4.300000000000011,0.0,1.0640834575260807,TWSE_TWT49U
20230818,3056,TWSE,權息,48.0,31.13,16.87,0.0,1.541920976549952,TWSE_TWT49U
20230818,4744,TPEX,除息,31.05,30.12,0.9331464,0.0,1.0308764940239044,TPEX_exDailyQ
20230818,5228,TPEX,除息,23.1,22.8,0.3,0.0,1.013157894736842,TPEX_exDailyQ
20230818,6175,TPEX,除息,36.35,34.6,1.75,0.0,1.050578034682081,TPEX_exDailyQ
20230821,1475,TWSE,息,52.2,51.7,0.5,0.0,1.009671179883946,TWSE_TWT49U
20230821,1569,TPEX,除息,24.4,22.4,2.0,0.0,1.0892857142857142,TPEX_exDailyQ
20230821,1597,TWSE,息,66.8,64.8,2.0,0.0,1.0308641975308641,TWSE_TWT49U
20230821,3027,TWSE,息,45.35,45.09,0.259999999999998,0.0,1.0057662452872034,TWSE_TWT49U
20230821,3646,TPEX,除息,29.7,27.63,2.0696283,0.0,1.0749185667752443,TPEX_exDailyQ
20230821,5289,TPEX,除權息,264.0,245.32,13.78192729,19.97380051,1.0761454426871027,TPEX_exDailyQ
20230821,6284,TPEX,除權,49.9,49.61,0.0,0.0,1.005845595646039,TPEX_exDailyQ
20230822,1316,TWSE,權,12.05,11.6,0.0,0.0,1.038793103448276,TWSE_TWT49U
20230822,1516,TWSE,權息,19.4,17.48,1.9199999999999982,0.0,1.1098398169336383,TWSE_TWT49U
20230822,3002,TWSE,息,13.5,13.35,0.15000000000000036,0.0,1.0112359550561798,TWSE_TWT49U
20230822,3226,TPEX,除息,61.0,58.5,2.5,0.0,1.0427350427350428,TPEX_exDailyQ
20230822,4111,TPEX,除息,27.45,26.25,1.2,0.0,1.0457142857142856,TPEX_exDailyQ
20230822,6183,TWSE,息,68.6,66.1,2.5,0.0,1.037821482602118,TWSE_TWT49U
20230822,6275,TPEX,除息,48.5,46.39,2.10832056,0.0,1.045483940504419,TPEX_exDailyQ
20230822,6683,TPEX,除息,197.0,189.5,7.50220447,0.0,1.0395778364116095,TPEX_exDailyQ
20230822,6735,TPEX,除權息,52.3,47.52,2.4,50.0,1.1005892255892256,TPEX_exDailyQ
20230822,6796,TWSE,權,115.5,114.39,0.0,0.0,1.009703645423551,TWSE_TWT49U
20230822,8096,TPEX,除權息,10.6,10.54,0.03,2.99999912,1.0056925996204935,TPEX_exDailyQ
20230822,9951,TPEX,除息,78.2,74.9,3.3,0.0,1.0440587449933243,TPEX_exDailyQ
20230823,1537,TWSE,息,141.5,131.5,10.0,0.0,1.0760456273764258,TWSE_TWT49U
20230823,1737,TWSE,息,34.85,33.35,1.5,0.0,1.0449775112443778,TWSE_TWT49U
20230823,3284,TPEX,除權息,16.05,15.79,0.1,10.00000114,1.0164661177960737,TPEX_exDailyQ
20230823,3653,TWSE,息,594.0,582.33,11.669999999999959,0.0,1.0200401834011643,TWSE_TWT49U
20230823,3663,TPEX,除息,32.7,31.7,0.99995597,0.0,1.0315457413249212,TPEX_exDailyQ
20230823,4907,TPEX,除息,37.2,36.0,1.2,0.0,1.0333333333333334,TPEX_exDailyQ
20230823,5222,TWSE,權,171.5,155.9,15.599999999999994,0.0,1.1000641436818472,TWSE_TWT49U
20230823,6142,TWSE,息,11.4,11.18,0.22000000000000064,0.0,1.0196779964221825,TWSE_TWT49U
20230823,6177,TWSE,權息,32.05,29.57,2.479999999999997,0.0,1.0838687859316873,TWSE_TWT49U
20230823,6279,TPEX,除息,146.5,140.9,5.6,0.0,1.0397444996451384,TPEX_exDailyQ
20230823,6499,TPEX,除權息,51.2,48.29,0.49992869,49.99286493,1.060260923586664,TPEX_exDailyQ
20230823,6806,TWSE,息,93.4,92.9,0.5,0.0,1.0053821313240043,TWSE_TWT49U
20230823,9931,TWSE,權,42.0,38.53,3.469999999999999,0.0,1.0900596937451337,TWSE_TWT49U
20230824,1419,TWSE,息,43.2,41.7,1.5,0.0,1.0359712230215827,TWSE_TWT49U
20230824,1454,TWSE,息,17.8,17.55,0.25,0.0,1.0142450142450143,TWSE_TWT49U
20230824,1464,TWSE,權息,14.45,13.25,1.1999999999999993,0.0,1.090566037735849,TWSE_TWT49U
20230824,1527,TWSE,息,40.85,38.45,2.3999999999999986,0.0,1.0624187256176854,TWSE_TWT49U
20230824,1541,TWSE,息,31.7,30.7,1.0,0.0,1.0325732899022801,TWSE_TWT49U
20230824,1709,TWSE,息,23.9,22.1,1.7999999999999972,0.0,1.081447963800905,TWSE_TWT49U
20230824,2066,TPEX,除息,84.4,79.98,4.41897002,0.0,1.0552638159539884,TPEX_exDailyQ
20230824,2201,TWSE,息,74.7,73.76,0.9399999999999977,0.0,1.0127440347071583,TWSE_TWT49U
